_id,Tolueno,fecha,id_estacion,nombre,provincia,unidad_medicion,SO2,PM10,"PM2,5",O3 8h,NOX
2024-02-1375,,2024-02-13,75,3 DE MARZO,1,µg/m3,3,,,,
2024-02-1383,,2024-02-13,83,ELCIEGO,1,µg/m3,,8,,,
2024-02-1376,,2024-02-13,76,AGURAIN,1,µg/m3,,,10,,
2024-02-1377,,2024-02-13,77,LOS HERRAN,1,µg/m3,,,10,,
2024-02-1385,,2024-02-13,85,FARMACIA,1,µg/m3,,,,33,
2024-02-1478,0,2024-02-14,78,AV. GASTEIZ,1,µg/m3,,,,,
2024-02-1455,,2024-02-14,55,LLODIO,1,µg/m3,5,,,,
2024-02-1479,,2024-02-14,79,VALDEREJO,1,µg/m3,3,,,,
2024-02-1475,,2024-02-14,75,3 DE MARZO,1,µg/m3,3,,,,
2024-02-1483,,2024-02-14,83,ELCIEGO,1,µg/m3,,10,,,
2024-02-1476,,2024-02-14,76,AGURAIN,1,µg/m3,,,7,,
2024-02-1477,,2024-02-14,77,LOS HERRAN,1,µg/m3,,,10,,
2024-02-1485,,2024-02-14,85,FARMACIA,1,µg/m3,,,,29,
2024-02-1578,0,2024-02-15,78,AV. GASTEIZ,1,µg/m3,,,,,
2024-02-1555,,2024-02-15,55,LLODIO,1,µg/m3,5,,,,
2024-02-1579,,2024-02-15,79,VALDEREJO,1,µg/m3,3,,,,
2024-02-1575,,2024-02-15,75,3 DE MARZO,1,µg/m3,3,,,,
2024-02-1583,,2024-02-15,83,ELCIEGO,1,µg/m3,,10,,,
2024-02-1576,,2024-02-15,76,AGURAIN,1,µg/m3,,,7,,
2024-02-1577,,2024-02-15,77,LOS HERRAN,1,µg/m3,,,12,,
2024-02-1585,,2024-02-15,85,FARMACIA,1,µg/m3,,,,31,
2024-02-1678,0,2024-02-16,78,AV. GASTEIZ,1,µg/m3,,,,,
2024-02-1655,,2024-02-16,55,LLODIO,1,µg/m3,7,,,,
2024-02-1679,,2024-02-16,79,VALDEREJO,1,µg/m3,3,,,,
2024-02-1675,,2024-02-16,75,3 DE MARZO,1,µg/m3,3,,,,
2024-02-1683,,2024-02-16,83,ELCIEGO,1,µg/m3,,6,,,
2024-02-1676,,2024-02-16,76,AGURAIN,1,µg/m3,,,4,,
2024-02-1677,,2024-02-16,77,LOS HERRAN,1,µg/m3,,,7,,
2024-02-1685,,2024-02-16,85,FARMACIA,1,µg/m3,,,,63,
2024-02-1778,0,2024-02-17,78,AV. GASTEIZ,1,µg/m3,,,,,
2024-02-1755,,2024-02-17,55,LLODIO,1,µg/m3,6,,,,
2024-02-1779,,2024-02-17,79,VALDEREJO,1,µg/m3,3,,,,
2024-02-1775,,2024-02-17,75,3 DE MARZO,1,µg/m3,3,,,,
2024-02-1783,,2024-02-17,83,ELCIEGO,1,µg/m3,,7,,,
2024-02-1776,,2024-02-17,76,AGURAIN,1,µg/m3,,,6,,
2024-02-1777,,2024-02-17,77,LOS HERRAN,1,µg/m3,,,8,,
2024-02-1785,,2024-02-17,85,FARMACIA,1,µg/m3,,,,42,
2024-02-1878,0,2024-02-18,78,AV. GASTEIZ,1,µg/m3,,,,,
2024-02-1855,,2024-02-18,55,LLODIO,1,µg/m3,7,,,,
2024-02-1879,,2024-02-18,79,VALDEREJO,1,µg/m3,3,,,,
2024-02-1875,,2024-02-18,75,3 DE MARZO,1,µg/m3,3,,,,
2024-02-1883,,2024-02-18,83,ELCIEGO,1,µg/m3,,6,,,
2024-02-1876,,2024-02-18,76,AGURAIN,1,µg/m3,,,8,,
2024-02-1877,,2024-02-18,77,LOS HERRAN,1,µg/m3,,,9,,
2024-02-1885,,2024-02-18,85,FARMACIA,1,µg/m3,,,,32,
2024-02-1978,0,2024-02-19,78,AV. GASTEIZ,1,µg/m3,,,,,
2024-02-1955,,2024-02-19,55,LLODIO,1,µg/m3,6,,,,
2024-02-1979,,2024-02-19,79,VALDEREJO,1,µg/m3,3,,,,
2024-02-1975,,2024-02-19,75,3 DE MARZO,1,µg/m3,3,,,,
2024-02-1983,,2024-02-19,83,ELCIEGO,1,µg/m3,,5,,,
2024-02-1976,,2024-02-19,76,AGURAIN,1,µg/m3,,,5,,
2024-02-1977,,2024-02-19,77,LOS HERRAN,1,µg/m3,,,5,,
2024-02-1985,,2024-02-19,85,FARMACIA,1,µg/m3,,,,51,
2024-02-2078,0,2024-02-20,78,AV. GASTEIZ,1,µg/m3,,,,,
2024-02-2055,,2024-02-20,55,LLODIO,1,µg/m3,0,,,,
2024-02-2079,,2024-02-20,79,VALDEREJO,1,µg/m3,3,,,,
2024-02-2075,,2024-02-20,75,3 DE MARZO,1,µg/m3,4,,,,
2024-02-2083,,2024-02-20,83,ELCIEGO,1,µg/m3,,8,,,
2024-02-2076,,2024-02-20,76,AGURAIN,1,µg/m3,,,8,,
2024-02-2077,,2024-02-20,77,LOS HERRAN,1,µg/m3,,,11,,
2024-02-2085,,2024-02-20,85,FARMACIA,1,µg/m3,,,,39,
2024-02-2178,0,2024-02-21,78,AV. GASTEIZ,1,µg/m3,,,,,
2024-02-2155,,2024-02-21,55,LLODIO,1,µg/m3,6,,,,
2024-02-2179,,2024-02-21,79,VALDEREJO,1,µg/m3,3,,,,
2024-02-2175,,2024-02-21,75,3 DE MARZO,1,µg/m3,3,,,,
2024-02-2183,,2024-02-21,83,ELCIEGO,1,µg/m3,,14,,,
2024-02-2176,,2024-02-21,76,AGURAIN,1,µg/m3,,,9,,
2024-02-2177,,2024-02-21,77,LOS HERRAN,1,µg/m3,,,9,,
2024-02-2185,,2024-02-21,85,FARMACIA,1,µg/m3,,,,30,
2024-02-2278,0,2024-02-22,78,AV. GASTEIZ,1,µg/m3,,,,,
2024-02-2255,,2024-02-22,55,LLODIO,1,µg/m3,3,,,,
2024-02-2279,,2024-02-22,79,VALDEREJO,1,µg/m3,3,,,,
2024-02-2275,,2024-02-22,75,3 DE MARZO,1,µg/m3,3,,,,
2024-02-2283,,2024-02-22,83,ELCIEGO,1,µg/m3,,12,,,
2024-02-2276,,2024-02-22,76,AGURAIN,1,µg/m3,,,6,,
2024-02-2277,,2024-02-22,77,LOS HERRAN,1,µg/m3,,,6,,
2024-02-2285,,2024-02-22,85,FARMACIA,1,µg/m3,,,,63,
2024-02-2378,0,2024-02-23,78,AV. GASTEIZ,1,µg/m3,,,,,
2024-02-2355,,2024-02-23,55,LLODIO,1,µg/m3,3,,,,
2024-02-2379,,2024-02-23,79,VALDEREJO,1,µg/m3,3,,,,
2024-02-2375,,2024-02-23,75,3 DE MARZO,1,µg/m3,3,,,,
2024-02-2383,,2024-02-23,83,ELCIEGO,1,µg/m3,,4,,,
2024-02-2376,,2024-02-23,76,AGURAIN,1,µg/m3,,,5,,
2024-02-2377,,2024-02-23,77,LOS HERRAN,1,µg/m3,,,4,,
2024-02-2385,,2024-02-23,85,FARMACIA,1,µg/m3,,,,62,
2024-02-2478,0,2024-02-24,78,AV. GASTEIZ,1,µg/m3,,,,,
2024-02-2455,,2024-02-24,55,LLODIO,1,µg/m3,3,,,,
2024-02-2479,,2024-02-24,79,VALDEREJO,1,µg/m3,3,,,,
2024-02-2475,,2024-02-24,75,3 DE MARZO,1,µg/m3,3,,,,
2024-02-2483,,2024-02-24,83,ELCIEGO,1,µg/m3,,4,,,
2024-02-2476,,2024-02-24,76,AGURAIN,1,µg/m3,,,5,,
2024-02-2477,,2024-02-24,77,LOS HERRAN,1,µg/m3,,,4,,
2024-02-2485,,2024-02-24,85,FARMACIA,1,µg/m3,,,,67,
2024-02-2578,0,2024-02-25,78,AV. GASTEIZ,1,µg/m3,,,,,
2024-02-2555,,2024-02-25,55,LLODIO,1,µg/m3,3,,,,
2024-02-2579,,2024-02-25,79,VALDEREJO,1,µg/m3,3,,,,
2024-02-2575,,2024-02-25,75,3 DE MARZO,1,µg/m3,3,,,,
2024-02-2583,,2024-02-25,83,ELCIEGO,1,µg/m3,,4,,,
2024-02-2576,,2024-02-25,76,AGURAIN,1,µg/m3,,,6,,
2024-02-2577,,2024-02-25,77,LOS HERRAN,1,µg/m3,,,4,,
2024-02-2585,,2024-02-25,85,FARMACIA,1,µg/m3,,,,56,
2024-02-2678,0,2024-02-26,78,AV. GASTEIZ,1,µg/m3,,,,,
2024-02-2655,,2024-02-26,55,LLODIO,1,µg/m3,3,,,,
2024-02-2679,,2024-02-26,79,VALDEREJO,1,µg/m3,3,,,,
2024-02-2675,,2024-02-26,75,3 DE MARZO,1,µg/m3,3,,,,
2024-02-2683,,2024-02-26,83,ELCIEGO,1,µg/m3,,5,,,
2024-02-2676,,2024-02-26,76,AGURAIN,1,µg/m3,,,4,,
2024-02-2677,,2024-02-26,77,LOS HERRAN,1,µg/m3,,,5,,
2024-02-2685,,2024-02-26,85,FARMACIA,1,µg/m3,,,,60,
2024-02-2778,0,2024-02-27,78,AV. GASTEIZ,1,µg/m3,,,,,
2024-02-2755,,2024-02-27,55,LLODIO,1,µg/m3,4,,,,
2024-02-2779,,2024-02-27,79,VALDEREJO,1,µg/m3,3,,,,
2024-02-2775,,2024-02-27,75,3 DE MARZO,1,µg/m3,3,,,,
2024-02-2783,,2024-02-27,83,ELCIEGO,1,µg/m3,,6,,,
2024-02-2776,,2024-02-27,76,AGURAIN,1,µg/m3,,,4,,
2024-02-2777,,2024-02-27,77,LOS HERRAN,1,µg/m3,,,6,,
2024-02-2785,,2024-02-27,85,FARMACIA,1,µg/m3,,,,66,
2024-02-2878,0,2024-02-28,78,AV. GASTEIZ,1,µg/m3,,,,,
2024-02-2855,,2024-02-28,55,LLODIO,1,µg/m3,3,,,,
2024-02-2879,,2024-02-28,79,VALDEREJO,1,µg/m3,3,,,,
2024-02-2875,,2024-02-28,75,3 DE MARZO,1,µg/m3,3,,,,
2024-02-2883,,2024-02-28,83,ELCIEGO,1,µg/m3,,6,,,
2024-02-2876,,2024-02-28,76,AGURAIN,1,µg/m3,,,5,,
2024-02-2877,,2024-02-28,77,LOS HERRAN,1,µg/m3,,,6,,
2024-02-2885,,2024-02-28,85,FARMACIA,1,µg/m3,,,,63,
2024-02-2978,0,2024-02-29,78,AV. GASTEIZ,1,µg/m3,,,,,
2024-02-2955,,2024-02-29,55,LLODIO,1,µg/m3,3,,,,
2024-02-2979,,2024-02-29,79,VALDEREJO,1,µg/m3,3,,,,
2024-02-2975,,2024-02-29,75,3 DE MARZO,1,µg/m3,3,,,,
2024-02-2983,,2024-02-29,83,ELCIEGO,1,µg/m3,,4,,,
2024-02-2976,,2024-02-29,76,AGURAIN,1,µg/m3,,,5,,
2024-02-2977,,2024-02-29,77,LOS HERRAN,1,µg/m3,,,4,,
2024-02-2985,,2024-02-29,85,FARMACIA,1,µg/m3,,,,56,
2024-03-0178,0,2024-03-01,78,AV. GASTEIZ,1,µg/m3,,,,,
2024-03-0155,,2024-03-01,55,LLODIO,1,µg/m3,3,,,,
2024-03-0179,,2024-03-01,79,VALDEREJO,1,µg/m3,3,,,,
2024-03-0175,,2024-03-01,75,3 DE MARZO,1,µg/m3,3,,,,
2024-03-0183,,2024-03-01,83,ELCIEGO,1,µg/m3,,6,,,
2024-03-0176,,2024-03-01,76,AGURAIN,1,µg/m3,,,7,,
2024-03-0177,,2024-03-01,77,LOS HERRAN,1,µg/m3,,,5,,
2024-03-0185,,2024-03-01,85,FARMACIA,1,µg/m3,,,,62,
2024-03-0278,0,2024-03-02,78,AV. GASTEIZ,1,µg/m3,,,,,
2024-03-0255,,2024-03-02,55,LLODIO,1,µg/m3,3,,,,
2024-03-0279,,2024-03-02,79,VALDEREJO,1,µg/m3,3,,,,
2024-03-0275,,2024-03-02,75,3 DE MARZO,1,µg/m3,3,,,,
2024-03-0283,,2024-03-02,83,ELCIEGO,1,µg/m3,,4,,,
2024-03-0276,,2024-03-02,76,AGURAIN,1,µg/m3,,,3,,
2024-03-0277,,2024-03-02,77,LOS HERRAN,1,µg/m3,,,4,,
2024-03-0285,,2024-03-02,85,FARMACIA,1,µg/m3,,,,70,
2024-03-0378,0,2024-03-03,78,AV. GASTEIZ,1,µg/m3,,,,,
2024-03-0355,,2024-03-03,55,LLODIO,1,µg/m3,3,,,,
2024-03-0379,,2024-03-03,79,VALDEREJO,1,µg/m3,3,,,,
2024-03-0375,,2024-03-03,75,3 DE MARZO,1,µg/m3,3,,,,
2024-03-0383,,2024-03-03,83,ELCIEGO,1,µg/m3,,5,,,
2024-03-0376,,2024-03-03,76,AGURAIN,1,µg/m3,,,6,,
2024-03-0377,,2024-03-03,77,LOS HERRAN,1,µg/m3,,,5,,
2024-03-0385,,2024-03-03,85,FARMACIA,1,µg/m3,,,,68,
2024-03-0478,0,2024-03-04,78,AV. GASTEIZ,1,µg/m3,,,,,
2024-03-0455,,2024-03-04,55,LLODIO,1,µg/m3,4,,,,
2024-03-0479,,2024-03-04,79,VALDEREJO,1,µg/m3,3,,,,
2024-03-0475,,2024-03-04,75,3 DE MARZO,1,µg/m3,3,,,,
2024-03-0483,,2024-03-04,83,ELCIEGO,1,µg/m3,,6,,,
2024-03-0476,,2024-03-04,76,AGURAIN,1,µg/m3,,,7,,
2024-03-0477,,2024-03-04,77,LOS HERRAN,1,µg/m3,,,6,,
2024-03-0485,,2024-03-04,85,FARMACIA,1,µg/m3,,,,44,
2024-03-0578,0,2024-03-05,78,AV. GASTEIZ,1,µg/m3,,,,,
2024-03-0555,,2024-03-05,55,LLODIO,1,µg/m3,5,,,,
2024-03-0579,,2024-03-05,79,VALDEREJO,1,µg/m3,3,,,,
2024-03-0575,,2024-03-05,75,3 DE MARZO,1,µg/m3,4,,,,
2024-03-0583,,2024-03-05,83,ELCIEGO,1,µg/m3,,6,,,
2024-03-0576,,2024-03-05,76,AGURAIN,1,µg/m3,,,7,,
2024-03-0577,,2024-03-05,77,LOS HERRAN,1,µg/m3,,,8,,
2024-03-0585,,2024-03-05,85,FARMACIA,1,µg/m3,,,,44,
2024-03-0678,0,2024-03-06,78,AV. GASTEIZ,1,µg/m3,,,,,
2024-03-0655,,2024-03-06,55,LLODIO,1,µg/m3,5,,,,
2024-03-0679,,2024-03-06,79,VALDEREJO,1,µg/m3,3,,,,
2024-03-0675,,2024-03-06,75,3 DE MARZO,1,µg/m3,4,,,,
2024-03-0683,,2024-03-06,83,ELCIEGO,1,µg/m3,,9,,,
2024-03-0676,,2024-03-06,76,AGURAIN,1,µg/m3,,,7,,
2024-03-0677,,2024-03-06,77,LOS HERRAN,1,µg/m3,,,10,,
2024-03-0685,,2024-03-06,85,FARMACIA,1,µg/m3,,,,38,
2024-03-0778,0,2024-03-07,78,AV. GASTEIZ,1,µg/m3,,,,,
2024-03-0755,,2024-03-07,55,LLODIO,1,µg/m3,4,,,,
2024-03-0779,,2024-03-07,79,VALDEREJO,1,µg/m3,3,,,,
2024-03-0775,,2024-03-07,75,3 DE MARZO,1,µg/m3,3,,,,
2024-03-0783,,2024-03-07,83,ELCIEGO,1,µg/m3,,14,,,
2024-03-0776,,2024-03-07,76,AGURAIN,1,µg/m3,,,8,,
2024-03-0777,,2024-03-07,77,LOS HERRAN,1,µg/m3,,,8,,
2024-03-0785,,2024-03-07,85,FARMACIA,1,µg/m3,,,,54,
2024-03-0878,0,2024-03-08,78,AV. GASTEIZ,1,µg/m3,,,,,
2024-03-0855,,2024-03-08,55,LLODIO,1,µg/m3,4,,,,
2024-03-0879,,2024-03-08,79,VALDEREJO,1,µg/m3,2,,,,
2024-03-0875,,2024-03-08,75,3 DE MARZO,1,µg/m3,3,,,,
2024-03-0883,,2024-03-08,83,ELCIEGO,1,µg/m3,,4,,,
2024-03-0876,,2024-03-08,76,AGURAIN,1,µg/m3,,,3,,
2024-03-0877,,2024-03-08,77,LOS HERRAN,1,µg/m3,,,3,,
2024-03-0885,,2024-03-08,85,FARMACIA,1,µg/m3,,,,64,
2024-03-0978,0,2024-03-09,78,AV. GASTEIZ,1,µg/m3,,,,,
2024-03-0955,,2024-03-09,55,LLODIO,1,µg/m3,3,,,,
2024-03-0979,,2024-03-09,79,VALDEREJO,1,µg/m3,3,,,,
2024-03-0975,,2024-03-09,75,3 DE MARZO,1,µg/m3,3,,,,
2024-03-0983,,2024-03-09,83,ELCIEGO,1,µg/m3,,5,,,
2024-03-0976,,2024-03-09,76,AGURAIN,1,µg/m3,,,4,,
2024-03-0977,,2024-03-09,77,LOS HERRAN,1,µg/m3,,,3,,
2024-03-0985,,2024-03-09,85,FARMACIA,1,µg/m3,,,,74,
2024-03-1078,0,2024-03-10,78,AV. GASTEIZ,1,µg/m3,,,,,
2024-03-1055,,2024-03-10,55,LLODIO,1,µg/m3,3,,,,
2024-03-1079,,2024-03-10,79,VALDEREJO,1,µg/m3,2,,,,
2024-03-1075,,2024-03-10,75,3 DE MARZO,1,µg/m3,3,,,,
2024-03-1083,,2024-03-10,83,ELCIEGO,1,µg/m3,,5,,,
2024-03-1076,,2024-03-10,76,AGURAIN,1,µg/m3,,,7,,
2024-03-1077,,2024-03-10,77,LOS HERRAN,1,µg/m3,,,5,,
2024-03-1085,,2024-03-10,85,FARMACIA,1,µg/m3,,,,72,
2024-03-1178,0,2024-03-11,78,AV. GASTEIZ,1,µg/m3,,,,,
2024-03-1155,,2024-03-11,55,LLODIO,1,µg/m3,4,,,,
2024-03-1179,,2024-03-11,79,VALDEREJO,1,µg/m3,2,,,,
2024-03-1175,,2024-03-11,75,3 DE MARZO,1,µg/m3,3,,,,
2024-03-1183,,2024-03-11,83,ELCIEGO,1,µg/m3,,6,,,
2024-03-1176,,2024-03-11,76,AGURAIN,1,µg/m3,,,6,,
2024-03-1177,,2024-03-11,77,LOS HERRAN,1,µg/m3,,,7,,
2024-03-1185,,2024-03-11,85,FARMACIA,1,µg/m3,,,,66,
2024-03-1255,,2024-03-12,55,LLODIO,1,µg/m3,5,,,,
2024-03-1279,,2024-03-12,79,VALDEREJO,1,µg/m3,2,,,,
2024-03-1275,,2024-03-12,75,3 DE MARZO,1,µg/m3,3,,,,
2024-03-1278,,2024-03-12,78,AV. GASTEIZ,1,µg/m3,,,7,,
2024-03-1283,,2024-03-12,83,ELCIEGO,1,µg/m3,,7,,,
2024-03-1276,,2024-03-12,76,AGURAIN,1,µg/m3,,,7,,
2024-03-1277,,2024-03-12,77,LOS HERRAN,1,µg/m3,,,7,,
2024-03-1285,,2024-03-12,85,FARMACIA,1,µg/m3,,,,45,
2024-03-1355,,2024-03-13,55,LLODIO,1,µg/m3,5,,,,
2024-03-1379,,2024-03-13,79,VALDEREJO,1,µg/m3,3,,,,
2024-03-1375,,2024-03-13,75,3 DE MARZO,1,µg/m3,4,,,,
2024-03-1378,,2024-03-13,78,AV. GASTEIZ,1,µg/m3,,,10,,
2024-03-1383,,2024-03-13,83,ELCIEGO,1,µg/m3,,10,,,
2024-03-1376,,2024-03-13,76,AGURAIN,1,µg/m3,,,9,,
2024-03-1377,,2024-03-13,77,LOS HERRAN,1,µg/m3,,,12,,
2024-03-1385,,2024-03-13,85,FARMACIA,1,µg/m3,,,,33,
2024-03-1455,,2024-03-14,55,LLODIO,1,µg/m3,5,,,,
2024-03-1479,,2024-03-14,79,VALDEREJO,1,µg/m3,3,,,,
2024-03-1475,,2024-03-14,75,3 DE MARZO,1,µg/m3,4,,,,
2024-03-1478,,2024-03-14,78,AV. GASTEIZ,1,µg/m3,,,10,,
2024-03-1483,,2024-03-14,83,ELCIEGO,1,µg/m3,,16,,,
2024-03-1476,,2024-03-14,76,AGURAIN,1,µg/m3,,,9,,
2024-03-1477,,2024-03-14,77,LOS HERRAN,1,µg/m3,,,11,,
2024-03-1485,,2024-03-14,85,FARMACIA,1,µg/m3,,,,49,
2024-03-1555,,2024-03-15,55,LLODIO,1,µg/m3,8,,,,
2024-03-1579,,2024-03-15,79,VALDEREJO,1,µg/m3,3,,,,
2024-03-1575,,2024-03-15,75,3 DE MARZO,1,µg/m3,4,,,,
2024-03-1578,,2024-03-15,78,AV. GASTEIZ,1,µg/m3,,,6,,
2024-03-1583,,2024-03-15,83,ELCIEGO,1,µg/m3,,9,,,
2024-03-1576,,2024-03-15,76,AGURAIN,1,µg/m3,,,9,,
2024-03-1577,,2024-03-15,77,LOS HERRAN,1,µg/m3,,,9,,
2024-03-1585,,2024-03-15,85,FARMACIA,1,µg/m3,,,,58,
2024-03-1655,,2024-03-16,55,LLODIO,1,µg/m3,5,,,,
2024-03-1679,,2024-03-16,79,VALDEREJO,1,µg/m3,2,,,,
2024-03-1675,,2024-03-16,75,3 DE MARZO,1,µg/m3,4,,,,
2024-03-1678,,2024-03-16,78,AV. GASTEIZ,1,µg/m3,,,8,,
2024-03-1683,,2024-03-16,83,ELCIEGO,1,µg/m3,,10,,,
2024-03-1676,,2024-03-16,76,AGURAIN,1,µg/m3,,,8,,
2024-03-1677,,2024-03-16,77,LOS HERRAN,1,µg/m3,,,8,,
2024-03-1685,,2024-03-16,85,FARMACIA,1,µg/m3,,,,46,
2024-03-1755,,2024-03-17,55,LLODIO,1,µg/m3,8,,,,
2024-03-1779,,2024-03-17,79,VALDEREJO,1,µg/m3,2,,,,
2024-03-1775,,2024-03-17,75,3 DE MARZO,1,µg/m3,4,,,,
2024-03-1778,,2024-03-17,78,AV. GASTEIZ,1,µg/m3,,,5,,
2024-03-1783,,2024-03-17,83,ELCIEGO,1,µg/m3,,10,,,
2024-03-1776,,2024-03-17,76,AGURAIN,1,µg/m3,,,7,,
2024-03-1777,,2024-03-17,77,LOS HERRAN,1,µg/m3,,,7,,
2024-03-1785,,2024-03-17,85,FARMACIA,1,µg/m3,,,,51,
2024-03-1855,,2024-03-18,55,LLODIO,1,µg/m3,9,,,,
2024-03-1879,,2024-03-18,79,VALDEREJO,1,µg/m3,2,,,,
2024-03-1875,,2024-03-18,75,3 DE MARZO,1,µg/m3,4,,,,
2024-03-1878,,2024-03-18,78,AV. GASTEIZ,1,µg/m3,,,10,,
2024-03-1883,,2024-03-18,83,ELCIEGO,1,µg/m3,,12,,,
2024-03-1876,,2024-03-18,76,AGURAIN,1,µg/m3,,,8,,
2024-03-1877,,2024-03-18,77,LOS HERRAN,1,µg/m3,,,13,,
2024-03-1885,,2024-03-18,85,FARMACIA,1,µg/m3,,,,38,
2024-03-1955,,2024-03-19,55,LLODIO,1,µg/m3,13,,,,
2024-03-1979,,2024-03-19,79,VALDEREJO,1,µg/m3,2,,,,
2024-03-1975,,2024-03-19,75,3 DE MARZO,1,µg/m3,4,,,,
2024-03-1978,,2024-03-19,78,AV. GASTEIZ,1,µg/m3,,,15,,
2024-03-1983,,2024-03-19,83,ELCIEGO,1,µg/m3,,19,,,
2024-03-1976,,2024-03-19,76,AGURAIN,1,µg/m3,,,13,,
2024-03-1977,,2024-03-19,77,LOS HERRAN,1,µg/m3,,,19,,
2024-03-1985,,2024-03-19,85,FARMACIA,1,µg/m3,,,,34,
2024-03-2055,,2024-03-20,55,LLODIO,1,µg/m3,10,,,,
2024-03-2079,,2024-03-20,79,VALDEREJO,1,µg/m3,2,,,,
2024-03-2075,,2024-03-20,75,3 DE MARZO,1,µg/m3,3,,,,
2024-03-2078,,2024-03-20,78,AV. GASTEIZ,1,µg/m3,,,15,,
2024-03-2083,,2024-03-20,83,ELCIEGO,1,µg/m3,,21,,,
2024-03-2076,,2024-03-20,76,AGURAIN,1,µg/m3,,,12,,
2024-03-2077,,2024-03-20,77,LOS HERRAN,1,µg/m3,,,19,,
2024-03-2085,,2024-03-20,85,FARMACIA,1,µg/m3,,,,44,
2024-03-2255,,2024-03-22,55,LLODIO,1,µg/m3,10,,,,
2024-03-2279,,2024-03-22,79,VALDEREJO,1,µg/m3,2,,,,
2024-03-2275,,2024-03-22,75,3 DE MARZO,1,µg/m3,3,,,,
2024-03-2278,,2024-03-22,78,AV. GASTEIZ,1,µg/m3,,,17,,
2024-03-2283,,2024-03-22,83,ELCIEGO,1,µg/m3,,25,,,
2024-03-2276,,2024-03-22,76,AGURAIN,1,µg/m3,,,19,,
2024-03-2277,,2024-03-22,77,LOS HERRAN,1,µg/m3,,,19,,
2024-03-2285,,2024-03-22,85,FARMACIA,1,µg/m3,,,,37,
2024-03-2355,,2024-03-23,55,LLODIO,1,µg/m3,9,,,,
2024-03-2379,,2024-03-23,79,VALDEREJO,1,µg/m3,2,,,,
2024-03-2375,,2024-03-23,75,3 DE MARZO,1,µg/m3,2,,,,
2024-03-2378,,2024-03-23,78,AV. GASTEIZ,1,µg/m3,,,3,,
2024-03-2383,,2024-03-23,83,ELCIEGO,1,µg/m3,,6,,,
2024-03-2376,,2024-03-23,76,AGURAIN,1,µg/m3,,,3,,
2024-03-2377,,2024-03-23,77,LOS HERRAN,1,µg/m3,,,5,,
2024-03-2385,,2024-03-23,85,FARMACIA,1,µg/m3,,,,70,
2024-03-2455,,2024-03-24,55,LLODIO,1,µg/m3,8,,,,
2024-03-2479,,2024-03-24,79,VALDEREJO,1,µg/m3,3,,,,
2024-03-2475,,2024-03-24,75,3 DE MARZO,1,µg/m3,3,,,,
2024-03-2478,,2024-03-24,78,AV. GASTEIZ,1,µg/m3,,,3,,
2024-03-2483,,2024-03-24,83,ELCIEGO,1,µg/m3,,7,,,
2024-03-2476,,2024-03-24,76,AGURAIN,1,µg/m3,,,4,,
2024-03-2477,,2024-03-24,77,LOS HERRAN,1,µg/m3,,,4,,
2024-03-2485,,2024-03-24,85,FARMACIA,1,µg/m3,,,,77,
2024-03-2555,,2024-03-25,55,LLODIO,1,µg/m3,7,,,,
2024-03-2579,,2024-03-25,79,VALDEREJO,1,µg/m3,2,,,,
2024-03-2575,,2024-03-25,75,3 DE MARZO,1,µg/m3,3,,,,
2024-03-2578,,2024-03-25,78,AV. GASTEIZ,1,µg/m3,,,6,,
2024-03-2583,,2024-03-25,83,ELCIEGO,1,µg/m3,,8,,,
2024-03-2576,,2024-03-25,76,AGURAIN,1,µg/m3,,,6,,
2024-03-2577,,2024-03-25,77,LOS HERRAN,1,µg/m3,,,6,,
2024-03-2585,,2024-03-25,85,FARMACIA,1,µg/m3,,,,44,
2024-03-2655,,2024-03-26,55,LLODIO,1,µg/m3,5,,,,
2024-03-2679,,2024-03-26,79,VALDEREJO,1,µg/m3,2,,,,
2024-03-2675,,2024-03-26,75,3 DE MARZO,1,µg/m3,2,,,,
2024-03-2678,,2024-03-26,78,AV. GASTEIZ,1,µg/m3,,,1,,
2024-03-2683,,2024-03-26,83,ELCIEGO,1,µg/m3,,5,,,
2024-03-2676,,2024-03-26,76,AGURAIN,1,µg/m3,,,4,,
2024-03-2677,,2024-03-26,77,LOS HERRAN,1,µg/m3,,,3,,
2024-03-2685,,2024-03-26,85,FARMACIA,1,µg/m3,,,,71,
2024-03-2755,,2024-03-27,55,LLODIO,1,µg/m3,6,,,,
2024-03-2779,,2024-03-27,79,VALDEREJO,1,µg/m3,2,,,,
2024-03-2775,,2024-03-27,75,3 DE MARZO,1,µg/m3,3,,,,
2024-03-2778,,2024-03-27,78,AV. GASTEIZ,1,µg/m3,,,4,,
2024-03-2783,,2024-03-27,83,ELCIEGO,1,µg/m3,,8,,,
2024-03-2776,,2024-03-27,76,AGURAIN,1,µg/m3,,,7,,
2024-03-2777,,2024-03-27,77,LOS HERRAN,1,µg/m3,,,4,,
2024-03-2785,,2024-03-27,85,FARMACIA,1,µg/m3,,,,72,
2024-03-2855,,2024-03-28,55,LLODIO,1,µg/m3,5,,,,
2024-03-2879,,2024-03-28,79,VALDEREJO,1,µg/m3,2,,,,
2024-03-2875,,2024-03-28,75,3 DE MARZO,1,µg/m3,3,,,,
2024-03-2878,,2024-03-28,78,AV. GASTEIZ,1,µg/m3,,,5,,
2024-03-2883,,2024-03-28,83,ELCIEGO,1,µg/m3,,7,,,
2024-03-2876,,2024-03-28,76,AGURAIN,1,µg/m3,,,7,,
