_id,cause,cityTown,incidenceType,province,road,sourceId,startDate,clave_union,nivel_incidencias
220048,Obras,road,Obras,BIZKAIA,BI-636,1,2024-01-09T21:46:33.000Z,2024-01-09_BIZKAIA_Obras,1
221677,Desconocida,road,Vialidad invernal tramos,ARABA,A-1,1,2024-01-10T22:32:00.000Z,2024-01-10_ARABA_Vialidad invernal tramos,2
221676,Desconocida,road,Puertos de montaña,ARABA,A-2128,1,2024-01-10T22:12:00.000Z,2024-01-10_ARABA_Puertos de montaña,0
221675,Desconocida,road,Puertos de montaña,ARABA,A-2126,1,2024-01-10T22:50:00.000Z,2024-01-10_ARABA_Puertos de montaña,0
221674,Nieve / Hielo,road,Puertos de montaña,ARABA,A-624,1,2024-01-10T22:57:41.000Z,2024-01-10_ARABA_Puertos de montaña,0
221673,Obras,Bilbao,Obras,BIZKAIA,BI-636,1,2024-01-10T22:02:15.000Z,2024-01-10_BIZKAIA_Obras,0
221672,Avería,Soraluze-Placencia de las Armas,Seguridad vial,GIPUZKOA,AP-1,1,2024-01-10T22:36:47.000Z,2024-01-10_GIPUZKOA_Seguridad vial,0
221671,Desconocida,road,Vialidad invernal tramos,ARABA,N-124,1,2024-01-10T21:45:33.000Z,2024-01-10_ARABA_Vialidad invernal tramos,2
221670,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,AP-1 ,1,2024-01-10T21:45:33.000Z,2024-01-10_GIPUZKOA_Vialidad invernal tramos,1
221669,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,AP-1 ,1,2024-01-10T21:45:33.000Z,2024-01-10_GIPUZKOA_Vialidad invernal tramos,1
221668,Desconocida,road,Vialidad invernal tramos,ARABA,AP-1,1,2024-01-10T21:45:33.000Z,2024-01-10_ARABA_Vialidad invernal tramos,2
221667,Desconocida,road,Vialidad invernal tramos,ARABA,AP-1,1,2024-01-10T21:45:33.000Z,2024-01-10_ARABA_Vialidad invernal tramos,2
221666,Desconocida,road,Vialidad invernal tramos,ARABA,AP-1,1,2024-01-10T21:45:33.000Z,2024-01-10_ARABA_Vialidad invernal tramos,2
221665,Desconocida,road,Vialidad invernal tramos,ARABA,N-622,1,2024-01-10T21:45:33.000Z,2024-01-10_ARABA_Vialidad invernal tramos,2
221664,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,A-8,1,2024-01-10T21:45:33.000Z,2024-01-10_GIPUZKOA_Vialidad invernal tramos,1
221663,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,A-8,1,2024-01-10T21:45:33.000Z,2024-01-10_GIPUZKOA_Vialidad invernal tramos,1
221662,Desconocida,road,Vialidad invernal tramos,BIZKAIA,A-8,1,2024-01-10T21:45:33.000Z,2024-01-10_BIZKAIA_Vialidad invernal tramos,0
221661,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,A-15,1,2024-01-10T21:45:33.000Z,2024-01-10_GIPUZKOA_Vialidad invernal tramos,1
221660,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,A-15,1,2024-01-10T21:45:33.000Z,2024-01-10_GIPUZKOA_Vialidad invernal tramos,1
221659,Desconocida,road,Vialidad invernal tramos,ARABA,A-124,1,2024-01-10T21:45:33.000Z,2024-01-10_ARABA_Vialidad invernal tramos,2
221658,Desconocida,road,Vialidad invernal tramos,ARABA,A-1,1,2024-01-10T21:45:33.000Z,2024-01-10_ARABA_Vialidad invernal tramos,2
222409,Salida,Bilbao,Accidente,BIZKAIA,BI-604,1,2024-01-11T23:35:33.000Z,2024-01-11_BIZKAIA_Accidente,0
222408,Obras,Bilbao,Obras,BIZKAIA,A-8,1,2024-01-11T21:58:33.000Z,2024-01-11_BIZKAIA_Obras,1
222407,Obras,Bilbao,Obras,BIZKAIA,BI-636,1,2024-01-11T22:20:48.000Z,2024-01-11_BIZKAIA_Obras,1
222406,Obras,Ortuella,Obras,BIZKAIA,A-8,1,2024-01-11T22:43:54.000Z,2024-01-11_BIZKAIA_Obras,1
222405,Obras,Bergara,Obras,GIPUZKOA,AP-1,1,2024-01-11T21:24:28.000Z,2024-01-11_GIPUZKOA_Obras,0
222404,Obras,Zalla,Obras,BIZKAIA,BI-636,1,2024-01-11T21:51:42.000Z,2024-01-11_BIZKAIA_Obras,1
222403,Obras,Zalla,Obras,BIZKAIA,BI-636,1,2024-01-11T21:51:48.000Z,2024-01-11_BIZKAIA_Obras,1
222402,Obras,Barakaldo,Obras,BIZKAIA,A-8,1,2024-01-11T21:56:08.000Z,2024-01-11_BIZKAIA_Obras,1
222401,Avería,Barakaldo,Seguridad vial,BIZKAIA,A-8,1,2024-01-11T20:06:34.000Z,2024-01-11_BIZKAIA_Seguridad vial,0
222400,Nevando,road,Puertos de montaña,ARABA,A-132  ,1,2024-01-11T19:06:00.000Z,2024-01-11_ARABA_Puertos de montaña,1
222399,Desconocida,road,Puertos de montaña,ARABA,AP-68,1,2024-01-11T19:07:00.000Z,2024-01-11_ARABA_Puertos de montaña,1
222398,Alcance,Iurreta,Accidente,BIZKAIA,N-634,1,2024-01-11T19:02:38.000Z,2024-01-11_BIZKAIA_Accidente,0
222397,Alcance,Alegia,Accidente,GIPUZKOA,N-1,1,2024-01-11T19:34:11.000Z,2024-01-11_GIPUZKOA_Accidente,0
222396,Otros,Barakaldo,Otras incidencias,BIZKAIA,A-8,1,2024-01-11T19:45:46.000Z,2024-01-11_BIZKAIA_Otras incidencias,0
222395,Desconocida,road,Vialidad invernal tramos,ARABA,N-240,1,2024-01-11T18:13:00.000Z,2024-01-11_ARABA_Vialidad invernal tramos,0
222394,Desconocida,road,Vialidad invernal tramos,ARABA,N-240,1,2024-01-11T18:13:00.000Z,2024-01-11_ARABA_Vialidad invernal tramos,0
222393,Desconocida,road,Puertos de montaña,ARABA,A-2625,1,2024-01-11T18:20:00.000Z,2024-01-11_ARABA_Puertos de montaña,1
222392,Hielo,road,Puertos de montaña,ARABA,A-2620,1,2024-01-11T18:25:00.000Z,2024-01-11_ARABA_Puertos de montaña,1
222391,Desconocida,road,Puertos de montaña,BIZKAIA,BI-3513,1,2024-01-11T18:17:00.000Z,2024-01-11_BIZKAIA_Puertos de montaña,0
222390,Gasoil,Mendata,Seguridad vial,BIZKAIA,BI-3222,1,2024-01-11T18:01:07.000Z,2024-01-11_BIZKAIA_Seguridad vial,0
223985,Obras,Bermeo,Obras,BIZKAIA,BI-631,1,2024-01-14T23:39:02.000Z,2024-01-14_BIZKAIA_Obras,0
223093,Desprendimiento,Zumaia,Seguridad vial,GIPUZKOA,N-634,1,2024-01-12T22:37:49.000Z,2024-01-12_GIPUZKOA_Seguridad vial,0
223983,Desconocida,road,Vialidad invernal tramos,ARABA,N-124,1,2024-01-14T22:27:50.000Z,2024-01-14_ARABA_Vialidad invernal tramos,2
223982,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,AP-1 ,1,2024-01-14T22:27:50.000Z,2024-01-14_GIPUZKOA_Vialidad invernal tramos,1
223092,Desconocida,road,Vialidad invernal tramos,ARABA,N-124,1,2024-01-12T21:58:28.000Z,2024-01-12_ARABA_Vialidad invernal tramos,2
223981,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,AP-1 ,1,2024-01-14T22:27:50.000Z,2024-01-14_GIPUZKOA_Vialidad invernal tramos,1
223091,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,AP-1 ,1,2024-01-12T21:58:28.000Z,2024-01-12_GIPUZKOA_Vialidad invernal tramos,1
223980,Desconocida,road,Vialidad invernal tramos,ARABA,AP-1,1,2024-01-14T22:27:50.000Z,2024-01-14_ARABA_Vialidad invernal tramos,2
223979,Desconocida,road,Vialidad invernal tramos,ARABA,AP-1,1,2024-01-14T22:27:50.000Z,2024-01-14_ARABA_Vialidad invernal tramos,2
223090,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,AP-1 ,1,2024-01-12T21:58:28.000Z,2024-01-12_GIPUZKOA_Vialidad invernal tramos,1
223089,Desconocida,road,Vialidad invernal tramos,ARABA,AP-1,1,2024-01-12T21:58:28.000Z,2024-01-12_ARABA_Vialidad invernal tramos,2
223978,Desconocida,road,Vialidad invernal tramos,ARABA,AP-1,1,2024-01-14T22:27:50.000Z,2024-01-14_ARABA_Vialidad invernal tramos,2
223977,Desconocida,road,Vialidad invernal tramos,ARABA,N-622,1,2024-01-14T22:27:50.000Z,2024-01-14_ARABA_Vialidad invernal tramos,2
223088,Desconocida,road,Vialidad invernal tramos,ARABA,AP-1,1,2024-01-12T21:58:28.000Z,2024-01-12_ARABA_Vialidad invernal tramos,2
223087,Desconocida,road,Vialidad invernal tramos,ARABA,AP-1,1,2024-01-12T21:58:28.000Z,2024-01-12_ARABA_Vialidad invernal tramos,2
223976,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,A-8,1,2024-01-14T22:27:50.000Z,2024-01-14_GIPUZKOA_Vialidad invernal tramos,1
223975,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,A-8,1,2024-01-14T22:27:50.000Z,2024-01-14_GIPUZKOA_Vialidad invernal tramos,1
223086,Desconocida,road,Vialidad invernal tramos,ARABA,N-622,1,2024-01-12T21:58:28.000Z,2024-01-12_ARABA_Vialidad invernal tramos,2
223085,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,A-8,1,2024-01-12T21:58:28.000Z,2024-01-12_GIPUZKOA_Vialidad invernal tramos,1
223974,Desconocida,road,Vialidad invernal tramos,BIZKAIA,A-8,1,2024-01-14T22:27:50.000Z,2024-01-14_BIZKAIA_Vialidad invernal tramos,0
223973,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,A-15,1,2024-01-14T22:27:50.000Z,2024-01-14_GIPUZKOA_Vialidad invernal tramos,1
223084,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,A-8,1,2024-01-12T21:58:28.000Z,2024-01-12_GIPUZKOA_Vialidad invernal tramos,1
223083,Desconocida,road,Vialidad invernal tramos,BIZKAIA,A-8,1,2024-01-12T21:58:28.000Z,2024-01-12_BIZKAIA_Vialidad invernal tramos,0
223972,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,A-15,1,2024-01-14T22:27:50.000Z,2024-01-14_GIPUZKOA_Vialidad invernal tramos,1
223971,Desconocida,road,Vialidad invernal tramos,ARABA,A-124,1,2024-01-14T22:27:50.000Z,2024-01-14_ARABA_Vialidad invernal tramos,2
223082,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,A-15,1,2024-01-12T21:58:28.000Z,2024-01-12_GIPUZKOA_Vialidad invernal tramos,1
223081,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,A-15,1,2024-01-12T21:58:28.000Z,2024-01-12_GIPUZKOA_Vialidad invernal tramos,1
223970,Desconocida,road,Vialidad invernal tramos,ARABA,A-1,1,2024-01-14T22:27:50.000Z,2024-01-14_ARABA_Vialidad invernal tramos,2
223080,Desconocida,road,Vialidad invernal tramos,ARABA,A-124,1,2024-01-12T21:58:28.000Z,2024-01-12_ARABA_Vialidad invernal tramos,2
223969,Desconocida,road,Vialidad invernal tramos,ARABA,A-1,1,2024-01-14T22:27:50.000Z,2024-01-14_ARABA_Vialidad invernal tramos,2
223968,Desconocida,road,Vialidad invernal tramos,ARABA,A-1,1,2024-01-14T22:27:50.000Z,2024-01-14_ARABA_Vialidad invernal tramos,2
223079,Desconocida,road,Vialidad invernal tramos,ARABA,A-1,1,2024-01-12T21:58:28.000Z,2024-01-12_ARABA_Vialidad invernal tramos,2
223078,Desconocida,road,Vialidad invernal tramos,ARABA,A-1,1,2024-01-12T21:58:28.000Z,2024-01-12_ARABA_Vialidad invernal tramos,2
223967,Desconocida,road,Vialidad invernal tramos,ARABA,A-1,1,2024-01-14T22:27:50.000Z,2024-01-14_ARABA_Vialidad invernal tramos,2
223966,Desconocida,road,Puertos de montaña,GIPUZKOA,N-634,1,2024-01-14T22:27:50.000Z,2024-01-14_GIPUZKOA_Puertos de montaña,0
223077,Desconocida,road,Vialidad invernal tramos,ARABA,A-1,1,2024-01-12T21:58:28.000Z,2024-01-12_ARABA_Vialidad invernal tramos,2
223076,Desconocida,road,Vialidad invernal tramos,ARABA,A-1,1,2024-01-12T21:58:28.000Z,2024-01-12_ARABA_Vialidad invernal tramos,2
223965,Desconocida,road,Puertos de montaña,ARABA,A-3102,1,2024-01-14T22:27:50.000Z,2024-01-14_ARABA_Puertos de montaña,0
223075,Desconocida,road,Puertos de montaña,GIPUZKOA,N-634,1,2024-01-12T21:58:28.000Z,2024-01-12_GIPUZKOA_Puertos de montaña,0
223074,Desconocida,road,Puertos de montaña,ARABA,A-3102,1,2024-01-12T21:58:28.000Z,2024-01-12_ARABA_Puertos de montaña,0
223648,Desconocida,road,Vialidad invernal tramos,ARABA,N-124,1,2024-01-13T21:46:38.000Z,2024-01-13_ARABA_Vialidad invernal tramos,2
223647,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,AP-1 ,1,2024-01-13T21:46:38.000Z,2024-01-13_GIPUZKOA_Vialidad invernal tramos,1
223646,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,AP-1 ,1,2024-01-13T21:46:38.000Z,2024-01-13_GIPUZKOA_Vialidad invernal tramos,1
223645,Desconocida,road,Vialidad invernal tramos,ARABA,AP-1,1,2024-01-13T21:46:38.000Z,2024-01-13_ARABA_Vialidad invernal tramos,2
223644,Desconocida,road,Vialidad invernal tramos,ARABA,AP-1,1,2024-01-13T21:46:38.000Z,2024-01-13_ARABA_Vialidad invernal tramos,2
223643,Desconocida,road,Vialidad invernal tramos,ARABA,AP-1,1,2024-01-13T21:46:38.000Z,2024-01-13_ARABA_Vialidad invernal tramos,2
223642,Desconocida,road,Vialidad invernal tramos,ARABA,N-622,1,2024-01-13T21:46:38.000Z,2024-01-13_ARABA_Vialidad invernal tramos,2
223641,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,A-8,1,2024-01-13T21:46:38.000Z,2024-01-13_GIPUZKOA_Vialidad invernal tramos,1
223640,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,A-8,1,2024-01-13T21:46:38.000Z,2024-01-13_GIPUZKOA_Vialidad invernal tramos,1
223639,Desconocida,road,Vialidad invernal tramos,BIZKAIA,A-8,1,2024-01-13T21:46:38.000Z,2024-01-13_BIZKAIA_Vialidad invernal tramos,0
223638,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,A-15,1,2024-01-13T21:46:38.000Z,2024-01-13_GIPUZKOA_Vialidad invernal tramos,1
223637,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,A-15,1,2024-01-13T21:46:38.000Z,2024-01-13_GIPUZKOA_Vialidad invernal tramos,1
223636,Desconocida,road,Vialidad invernal tramos,ARABA,A-124,1,2024-01-13T21:46:38.000Z,2024-01-13_ARABA_Vialidad invernal tramos,2
223635,Desconocida,road,Vialidad invernal tramos,ARABA,A-1,1,2024-01-13T21:46:38.000Z,2024-01-13_ARABA_Vialidad invernal tramos,2
223634,Desconocida,road,Vialidad invernal tramos,ARABA,A-1,1,2024-01-13T21:46:38.000Z,2024-01-13_ARABA_Vialidad invernal tramos,2
223633,Desconocida,road,Vialidad invernal tramos,ARABA,A-1,1,2024-01-13T21:46:38.000Z,2024-01-13_ARABA_Vialidad invernal tramos,2
223632,Desconocida,road,Vialidad invernal tramos,ARABA,A-1,1,2024-01-13T21:46:38.000Z,2024-01-13_ARABA_Vialidad invernal tramos,2
223631,Desconocida,road,Puertos de montaña,GIPUZKOA,N-634,1,2024-01-13T21:46:38.000Z,2024-01-13_GIPUZKOA_Puertos de montaña,0
223630,Desconocida,road,Puertos de montaña,ARABA,A-3102,1,2024-01-13T21:46:38.000Z,2024-01-13_ARABA_Puertos de montaña,0
223629,Desconocida,road,Puertos de montaña,GIPUZKOA,GI-2130,1,2024-01-13T21:46:38.000Z,2024-01-13_GIPUZKOA_Puertos de montaña,0
224595,Avería,Iruña Oka/Iruña de Oca,Seguridad vial,ARABA,A-2622,1,2024-01-15T22:54:26.000Z,2024-01-15_ARABA_Seguridad vial,0
224576,Desconocida,road,Vialidad invernal tramos,ARABA,N-124,1,2024-01-15T22:56:12.000Z,2024-01-15_ARABA_Vialidad invernal tramos,2
224575,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,AP-1 ,1,2024-01-15T22:56:12.000Z,2024-01-15_GIPUZKOA_Vialidad invernal tramos,1
224574,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,AP-1 ,1,2024-01-15T22:56:12.000Z,2024-01-15_GIPUZKOA_Vialidad invernal tramos,1
224573,Desconocida,road,Vialidad invernal tramos,ARABA,AP-1,1,2024-01-15T22:56:12.000Z,2024-01-15_ARABA_Vialidad invernal tramos,2
224572,Desconocida,road,Vialidad invernal tramos,ARABA,AP-1,1,2024-01-15T22:56:12.000Z,2024-01-15_ARABA_Vialidad invernal tramos,2
224571,Desconocida,road,Vialidad invernal tramos,ARABA,AP-1,1,2024-01-15T22:56:12.000Z,2024-01-15_ARABA_Vialidad invernal tramos,2
224570,Desconocida,road,Vialidad invernal tramos,ARABA,N-622,1,2024-01-15T22:56:12.000Z,2024-01-15_ARABA_Vialidad invernal tramos,2
224569,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,A-8,1,2024-01-15T22:56:12.000Z,2024-01-15_GIPUZKOA_Vialidad invernal tramos,1
224568,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,A-8,1,2024-01-15T22:56:12.000Z,2024-01-15_GIPUZKOA_Vialidad invernal tramos,1
224567,Desconocida,road,Vialidad invernal tramos,BIZKAIA,A-8,1,2024-01-15T22:56:12.000Z,2024-01-15_BIZKAIA_Vialidad invernal tramos,0
224566,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,A-15,1,2024-01-15T22:56:12.000Z,2024-01-15_GIPUZKOA_Vialidad invernal tramos,1
224565,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,A-15,1,2024-01-15T22:56:12.000Z,2024-01-15_GIPUZKOA_Vialidad invernal tramos,1
224564,Desconocida,road,Vialidad invernal tramos,ARABA,A-124,1,2024-01-15T22:56:12.000Z,2024-01-15_ARABA_Vialidad invernal tramos,2
224563,Desconocida,road,Vialidad invernal tramos,ARABA,A-1,1,2024-01-15T22:56:12.000Z,2024-01-15_ARABA_Vialidad invernal tramos,2
224562,Desconocida,road,Vialidad invernal tramos,ARABA,A-1,1,2024-01-15T22:56:12.000Z,2024-01-15_ARABA_Vialidad invernal tramos,2
224561,Desconocida,road,Vialidad invernal tramos,ARABA,A-1,1,2024-01-15T22:56:12.000Z,2024-01-15_ARABA_Vialidad invernal tramos,2
224560,Desconocida,road,Vialidad invernal tramos,ARABA,A-1,1,2024-01-15T22:56:12.000Z,2024-01-15_ARABA_Vialidad invernal tramos,2
224559,Desconocida,road,Puertos de montaña,GIPUZKOA,N-634,1,2024-01-15T22:56:12.000Z,2024-01-15_GIPUZKOA_Puertos de montaña,0
224558,Desconocida,road,Puertos de montaña,ARABA,A-3102,1,2024-01-15T22:56:12.000Z,2024-01-15_ARABA_Puertos de montaña,0
224808,Avería,Lasarte-Oria,Seguridad vial,GIPUZKOA,N-1,1,2024-01-16T23:59:13.000Z,2024-01-16_GIPUZKOA_Seguridad vial,0
224787,Desconocida,road,Vialidad invernal tramos,ARABA,N-124,1,2024-01-16T22:40:48.000Z,2024-01-16_ARABA_Vialidad invernal tramos,2
224786,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,AP-1 ,1,2024-01-16T22:40:48.000Z,2024-01-16_GIPUZKOA_Vialidad invernal tramos,1
224785,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,AP-1 ,1,2024-01-16T22:40:48.000Z,2024-01-16_GIPUZKOA_Vialidad invernal tramos,1
224784,Desconocida,road,Vialidad invernal tramos,ARABA,AP-1,1,2024-01-16T22:40:48.000Z,2024-01-16_ARABA_Vialidad invernal tramos,2
224783,Desconocida,road,Vialidad invernal tramos,ARABA,AP-1,1,2024-01-16T22:40:48.000Z,2024-01-16_ARABA_Vialidad invernal tramos,2
224782,Desconocida,road,Vialidad invernal tramos,ARABA,AP-1,1,2024-01-16T22:40:48.000Z,2024-01-16_ARABA_Vialidad invernal tramos,2
224781,Desconocida,road,Vialidad invernal tramos,ARABA,N-622,1,2024-01-16T22:40:48.000Z,2024-01-16_ARABA_Vialidad invernal tramos,2
224780,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,A-8,1,2024-01-16T22:40:48.000Z,2024-01-16_GIPUZKOA_Vialidad invernal tramos,1
224779,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,A-8,1,2024-01-16T22:40:48.000Z,2024-01-16_GIPUZKOA_Vialidad invernal tramos,1
224778,Desconocida,road,Vialidad invernal tramos,BIZKAIA,A-8,1,2024-01-16T22:40:48.000Z,2024-01-16_BIZKAIA_Vialidad invernal tramos,0
224777,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,A-15,1,2024-01-16T22:40:48.000Z,2024-01-16_GIPUZKOA_Vialidad invernal tramos,1
224776,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,A-15,1,2024-01-16T22:40:48.000Z,2024-01-16_GIPUZKOA_Vialidad invernal tramos,1
224775,Desconocida,road,Vialidad invernal tramos,ARABA,A-124,1,2024-01-16T22:40:48.000Z,2024-01-16_ARABA_Vialidad invernal tramos,2
224774,Desconocida,road,Vialidad invernal tramos,ARABA,A-1,1,2024-01-16T22:40:48.000Z,2024-01-16_ARABA_Vialidad invernal tramos,2
224773,Desconocida,road,Vialidad invernal tramos,ARABA,A-1,1,2024-01-16T22:40:48.000Z,2024-01-16_ARABA_Vialidad invernal tramos,2
224772,Desconocida,road,Vialidad invernal tramos,ARABA,A-1,1,2024-01-16T22:40:48.000Z,2024-01-16_ARABA_Vialidad invernal tramos,2
224771,Desconocida,road,Vialidad invernal tramos,ARABA,A-1,1,2024-01-16T22:40:48.000Z,2024-01-16_ARABA_Vialidad invernal tramos,2
224770,Desconocida,road,Puertos de montaña,GIPUZKOA,N-634,1,2024-01-16T22:40:48.000Z,2024-01-16_GIPUZKOA_Puertos de montaña,0
224769,Desconocida,road,Puertos de montaña,ARABA,A-3102,1,2024-01-16T22:40:48.000Z,2024-01-16_ARABA_Puertos de montaña,0
225100,Obras,Tolosa,Obras,GIPUZKOA,N-1,1,2024-01-17T22:59:35.000Z,2024-01-17_GIPUZKOA_Obras,0
225099,Obras,Getxo,Obras,BIZKAIA,BI-637,1,2024-01-17T23:00:03.000Z,2024-01-17_BIZKAIA_Obras,1
225098,Obras,Basauri,Obras,BIZKAIA,A-8,1,2024-01-17T23:00:37.000Z,2024-01-17_BIZKAIA_Obras,1
225097,Obras,Arrigorriaga,Obras,BIZKAIA,A-8,1,2024-01-17T23:02:58.000Z,2024-01-17_BIZKAIA_Obras,1
225096,Avería,Zigoitia,Seguridad vial,ARABA,N-622,1,2024-01-17T23:05:29.000Z,2024-01-17_ARABA_Seguridad vial,0
225095,Obras,Barakaldo,Obras,BIZKAIA,A-8,1,2024-01-17T23:06:53.000Z,2024-01-17_BIZKAIA_Obras,1
225094,Otros,Beasain,Otras incidencias,GIPUZKOA,GI-2635,1,2024-01-17T23:40:42.000Z,2024-01-17_GIPUZKOA_Otras incidencias,0
225093,Obras,Barakaldo,Obras,BIZKAIA,A-8,1,2024-01-17T23:40:53.000Z,2024-01-17_BIZKAIA_Obras,1
225091,Desconocida,road,Vialidad invernal tramos,ARABA,N-124,1,2024-01-17T22:44:25.000Z,2024-01-17_ARABA_Vialidad invernal tramos,1
225090,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,AP-1 ,1,2024-01-17T22:44:25.000Z,2024-01-17_GIPUZKOA_Vialidad invernal tramos,1
225089,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,AP-1 ,1,2024-01-17T22:44:25.000Z,2024-01-17_GIPUZKOA_Vialidad invernal tramos,1
225088,Desconocida,road,Vialidad invernal tramos,ARABA,AP-1,1,2024-01-17T22:44:25.000Z,2024-01-17_ARABA_Vialidad invernal tramos,1
225087,Desconocida,road,Vialidad invernal tramos,ARABA,AP-1,1,2024-01-17T22:44:25.000Z,2024-01-17_ARABA_Vialidad invernal tramos,1
225086,Desconocida,road,Vialidad invernal tramos,ARABA,AP-1,1,2024-01-17T22:44:25.000Z,2024-01-17_ARABA_Vialidad invernal tramos,1
225085,Desconocida,road,Vialidad invernal tramos,ARABA,N-622,1,2024-01-17T22:44:25.000Z,2024-01-17_ARABA_Vialidad invernal tramos,1
225084,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,A-8,1,2024-01-17T22:44:25.000Z,2024-01-17_GIPUZKOA_Vialidad invernal tramos,1
225083,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,A-8,1,2024-01-17T22:44:25.000Z,2024-01-17_GIPUZKOA_Vialidad invernal tramos,1
225082,Desconocida,road,Vialidad invernal tramos,BIZKAIA,A-8,1,2024-01-17T22:44:25.000Z,2024-01-17_BIZKAIA_Vialidad invernal tramos,0
225081,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,A-15,1,2024-01-17T22:44:25.000Z,2024-01-17_GIPUZKOA_Vialidad invernal tramos,1
225080,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,A-15,1,2024-01-17T22:44:25.000Z,2024-01-17_GIPUZKOA_Vialidad invernal tramos,1
225398,Desconocida,road,Vialidad invernal tramos,ARABA,N-124,1,2024-01-18T23:06:45.000Z,2024-01-18_ARABA_Vialidad invernal tramos,2
225397,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,AP-1 ,1,2024-01-18T23:06:45.000Z,2024-01-18_GIPUZKOA_Vialidad invernal tramos,1
225396,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,AP-1 ,1,2024-01-18T23:06:45.000Z,2024-01-18_GIPUZKOA_Vialidad invernal tramos,1
225395,Desconocida,road,Vialidad invernal tramos,ARABA,AP-1,1,2024-01-18T23:06:45.000Z,2024-01-18_ARABA_Vialidad invernal tramos,2
225394,Desconocida,road,Vialidad invernal tramos,ARABA,AP-1,1,2024-01-18T23:06:45.000Z,2024-01-18_ARABA_Vialidad invernal tramos,2
225393,Desconocida,road,Vialidad invernal tramos,ARABA,AP-1,1,2024-01-18T23:06:45.000Z,2024-01-18_ARABA_Vialidad invernal tramos,2
225392,Desconocida,road,Vialidad invernal tramos,ARABA,N-622,1,2024-01-18T23:06:45.000Z,2024-01-18_ARABA_Vialidad invernal tramos,2
225391,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,A-8,1,2024-01-18T23:06:45.000Z,2024-01-18_GIPUZKOA_Vialidad invernal tramos,1
225390,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,A-8,1,2024-01-18T23:06:45.000Z,2024-01-18_GIPUZKOA_Vialidad invernal tramos,1
225389,Desconocida,road,Vialidad invernal tramos,BIZKAIA,A-8,1,2024-01-18T23:06:45.000Z,2024-01-18_BIZKAIA_Vialidad invernal tramos,0
225388,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,A-15,1,2024-01-18T23:06:45.000Z,2024-01-18_GIPUZKOA_Vialidad invernal tramos,1
225387,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,A-15,1,2024-01-18T23:06:45.000Z,2024-01-18_GIPUZKOA_Vialidad invernal tramos,1
225386,Desconocida,road,Vialidad invernal tramos,ARABA,A-124,1,2024-01-18T23:06:45.000Z,2024-01-18_ARABA_Vialidad invernal tramos,2
225385,Desconocida,road,Vialidad invernal tramos,ARABA,A-1,1,2024-01-18T23:06:45.000Z,2024-01-18_ARABA_Vialidad invernal tramos,2
225384,Desconocida,road,Vialidad invernal tramos,ARABA,A-1,1,2024-01-18T23:06:45.000Z,2024-01-18_ARABA_Vialidad invernal tramos,2
